Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4427000,1.5073519,0.83169496,13.747000079602003,880.0,13.746998816728592
4428000,1.496791,0.8208417,5.602000032842625,371.5,5.6019999217242
4429000,1.4809763,0.82297224,18.700000110198744,1200.0,18.700000137090683
4430000,1.5130963,0.7875521,None,None,None
4431000,1.5090506,0.8304296,24.631000136607327,1473.0,24.630998700857162
4432000,1.5091639,0.8272547,24.694000136107206,1476.0,24.6939996778965
4433000,1.4953437,0.84016514,None,None,None
4434000,1.4999416,0.8345212,12.368500073323958,778.5,12.368500098586082
4435000,1.4985898,0.79670084,22.409000127692707,1459.0,22.40900007262826
4436000,1.5274565,0.8196295,None,None,None
4437000,1.4916074,0.83422357,23.565000135917217,1476.0,23.56499907374382
4438000,1.4810044,0.8313025,24.688000142923556,1476.0,24.687998436391354
4439000,1.5022185,0.8437589,None,None,None
4440000,1.5326052,0.83040893,24.58000012417324,1476.0,24.57999935746193
4441000,1.492478,0.82957697,21.1600001238985,1321.0,21.159999817609787
4442000,1.5036854,0.7899226,None,None,None
4443000,1.4867381,0.7933245,24.714000146253966,1468.0,24.713999554514885
4444000,1.5234002,0.82385474,24.549000135040842,1476.0,24.548999696969986
4445000,1.5041333,0.813118,None,None,None
4446000,1.4966942,0.83237445,25.668000135337934,1476.0,25.667999789118767
4447000,1.4932345,0.82997817,24.6030001322506,1476.0,24.603000912815332
4448000,1.5093285,0.8160272,None,None,None
4449000,1.5186474,0.8281559,25.687000141246244,1476.0,25.686999186873436
4450000,1.5241575,0.80010206,24.597000135923736,1476.0,24.59699948132038
4451000,1.4840465,0.8332831,22.221000123303384,1348.0,22.221000015735626
4452000,1.5305603,0.8003038,None,None,None
4453000,1.4934919,0.80349666,24.616000143345445,1472.0,24.615998670458794
4454000,1.5056036,0.83121055,25.68500013195444,1476.0,25.684999227523804
4455000,1.47692,0.8310142,16.273000090033747,1070.0,None
4456000,1.5194924,0.837948,None,None,16.272999092936516
4457000,1.4798151,0.8371682,25.753000136697665,1473.0,25.752998910844326
4458000,1.5124553,0.84458286,None,None,None
4459000,1.4718697,0.85887796,24.674000138882548,1476.0,24.673999160528183
4460000,1.5010691,0.8177037,25.687000133097172,1476.0,25.68699885904789
4461000,1.4928311,0.8430837,9.989000059780665,649.0,9.988999918103218
4462000,1.5180744,0.8388454,24.619000143022276,1466.0,24.61899907886982
4463000,1.5146405,0.82084227,None,None,None
4464000,1.5232971,0.7869256,18.028000107442494,1134.0,18.027999721467495
4465000,1.5187684,0.8170254,None,None,None
4466000,1.5068717,0.8406489,24.571000142837875,1471.0,24.570999830961227
4467000,1.506469,0.8149057,24.533000133698806,1476.0,24.532999023795128
4468000,1.512895,0.8253051,None,None,None
4469000,1.5330923,0.77990836,23.568000137107447,1476.0,23.567999064922333
4470000,1.5192904,0.8170908,24.607000137097202,1476.0,24.606999412178993
4471000,1.5183126,0.81657356,None,None,None
4472000,1.5065364,0.83896995,14.350500080850907,922.5,14.350499764084816
4473000,1.4996295,0.8473958,13.676000079838559,863.0,13.675999075174332
4474000,1.4874811,0.86447394,None,None,None
4475000,1.5124141,0.8286005,24.54000013403129,1474.0,24.53999951481819
4476000,1.5088407,0.7970659,25.591000140295364,1476.0,25.590998336672783
4477000,1.5159646,0.81205666,None,None,None
4478000,1.4938729,0.8358232,23.589000135776587,1476.0,23.58899899572134
4479000,1.498659,0.8085732,25.602000131155364,1476.0,25.60199922323227
4480000,1.5140544,0.8674938,None,None,None
4481000,1.469202,0.80207735,24.649000132689252,1476.0,24.648998901247978
4482000,1.5117028,0.84968394,24.493000130984,1476.0,24.49299991130829
4483000,1.5083929,0.8179264,None,None,None
4484000,1.5059334,0.798494,25.62700013560243,1476.0,25.626999124884605
4485000,1.479419,0.8264867,21.289000123506412,1372.0,21.288999646902084
4486000,1.5228553,0.802991,None,None,None
4487000,1.5287263,0.8294152,24.562000129604712,1465.0,24.56199961900711
4488000,1.503313,0.83843434,24.60800013190601,1476.0,24.607999548316002
4489000,1.5018365,0.81487787,None,None,None
4490000,1.5067914,0.8126629,24.623000132967718,1476.0,24.62300017476082
4491000,1.467077,0.8115275,24.711000139592215,1476.0,24.71100002527237
4492000,1.5191641,0.8081701,None,None,None
4493000,1.5420597,0.81345356,23.59500013513025,1476.0,23.594999633729458
4494000,1.533987,0.8223486,24.535000132280402,1476.0,24.53499986231327
4495000,1.4837658,0.83306694,None,None,None
4496000,1.4620905,0.8192388,25.580000137561,1476.0,25.579999089241028
4497000,1.5321627,0.8155809,24.710000137332827,1476.0,24.709999457001686
4498000,1.4938412,0.81378293,None,None,None
4499000,1.4785076,0.83154345,25.724000135087408,1476.0,25.723999336361885
4500000,1.5171196,0.85214186,13.70950007927604,862.5,13.709499396383762
